,Data,Horario,Estacao,Latitude,Longitude,Banda 1,Banda 2,Banda 3,Banda 4,Banda 5,Banda 6,Banda 7,Banda 8,Banda 9,Banda 10,Banda 11,Banda 12,Banda 13,Banda 14,Banda 15,Banda 16
151,1/10/2018,1800,83525,-18.88,-48.22,48.19,48.6,49.49,2.6,40.79,26.6,294.19,235.94,246.08,255.87,269.47,250.41,271.58,271.61,270.82,262.02
152,1/10/2018,1800,83554,-19,-57.67,27.14,21.52,21.58,0.5,21.26,18.12,300.8,250.47,262.26,270.24,279.59,260.95,280.92,280.88,280.17,270.99
153,1/10/2018,1800,83579,-19.6,-46.93,13.2,5.61,2.98,0.25,1.87,1.23,288.22,235.73,247.18,257.81,281.26,256.37,283.56,283.34,281.54,267.19
154,1/10/2018,1800,83566,-19.62,-43.97,23.71,14.95,16.38,2.85,16.28,18.85,299.11,247.35,256.58,260.46,270.93,246.86,273.05,272.45,271.17,260.53
155,1/10/2018,1800,83576,-19.75,-47.97,20.28,8.47,11.3,0.98,10.19,12.44,296.43,235.35,245.58,255.67,275.41,253.95,277.6,277.17,275.16,264.11
156,1/10/2018,1800,83592,-19.8,-42.15,13.8,4.79,2.34,0.06,1.49,1.61,283.43,235.35,245.07,253.77,278.34,250.5,281.17,281,279.04,264.38
157,1/10/2018,1800,83583,-19.85,-43.95,27.65,19.14,20.82,3.07,20.88,22.44,300.27,247.3,256.67,260.46,269.52,246.01,271.58,271.13,269.98,260.25
158,1/10/2018,1800,83587,-19.93,-43.93,40.69,36.95,39.68,3.9,35.33,28.34,295.75,247.3,256.67,260.46,267.85,245.07,269.67,269.87,269.33,259.87
159,1/10/2018,1800,83635,-20.17,-44.87,12.19,3.55,1.49,0.19,0.5,0.5,284.04,242.49,254.17,261.21,281.62,254.43,283.62,283.94,281.95,266.81
160,1/10/2018,1800,83623,-20.42,-49.98,37.39,32.03,33.61,0.31,30.22,23.52,293.25,235.09,245.58,255.52,270.82,251.92,272.68,272.68,271.83,263.34
161,1/10/2018,1800,83612,-20.47,-54.67,34.6,30.41,29.99,0.44,26.98,21.2,295.16,243.33,254.51,264.2,275.73,256.89,277.11,277.17,276.53,267.85
162,1/10/2018,1800,83639,-20.52,-41.9,26.38,17.87,17.11,0.19,15.93,9.36,290.73,234.42,243.84,252.97,274.06,247.9,276.56,276.1,274.63,261.91
163,1/10/2018,1800,83630,-20.58,-47.43,48.44,47.26,49.71,3.07,39.93,29.2,291.7,235.22,245.32,255.02,268.27,248.75,270.23,270.47,269.74,261.08
164,1/10/2018,1800,83652,-21.13,-47.77,49.42,46.92,49.49,2.41,41.3,29.68,292.1,235.43,245.07,254.42,268.11,248.85,270.1,270.29,269.62,261.24
165,1/10/2018,1800,83695,-21.2,-41.9,37.26,37.96,33.36,0.19,26.12,18.6,287.03,234.54,244.26,253.27,270.09,245.4,271.95,272.21,271.35,260.42
166,1/10/2018,1800,83669,-21.48,-47.55,34.6,28.19,29.77,1.96,27.36,24.63,293.4,234.88,244.73,254.37,268.53,248.94,270.6,270.53,269.74,260.97
167,1/10/2018,1800,83683,-21.67,-45.92,16.34,10.63,6.82,0.73,6.22,5.17,291.65,236.57,248.62,258.36,279.22,253.67,280.92,280.41,278.68,265.27
168,1/10/2018,1800,83103,-21.7,-41.3,52.85,51.84,54.92,0.12,31.33,17.26,282.08,231.54,240.83,251.13,270.25,245.59,272.32,272.45,271.41,260.14
169,1/10/2018,1800,83687,-21.75,-45,13.68,5.04,2.47,0.38,2.12,2.09,286.49,240.5,252.56,260.31,280.63,253.81,282.7,282.5,280.58,266.09
170,1/10/2018,1800,83692,-21.77,-43.35,54.38,51.07,54.31,0.85,41.17,28.82,290.08,247.77,256.54,260.91,268.37,244.83,269.67,270.05,269.74,260.14
171,1/10/2018,1800,83671,-21.98,-47.35,29.3,21.84,22.82,1.36,22.38,18.25,297.69,234.75,244.73,254.47,270.88,250.31,272.93,272.51,270.99,261.63
172,1/10/2018,1800,83736,-22.1,-45.02,14.44,6.73,3.84,0.79,2.5,5.04,291.07,240.42,252.43,259.96,279.12,253.25,280.98,280.76,278.74,265.05
173,1/10/2018,1800,83616,-22.17,-51.42,51.33,50.44,48.73,0.25,38.57,26.98,290.73,236.02,246.25,256.97,272.18,253.15,273.79,274,273.44,264.38
174,1/10/2018,1800,83722,-22.32,-49.07,51.33,47.87,49.11,3.33,34.09,25.99,278.87,230.07,237.28,244.94,257.83,242.99,258.61,257.36,256.52,249.68
175,1/10/2018,1800,83749,-22.35,-41.8,38.15,32.92,34.22,0.19,27.87,21.93,287.56,235.18,245.07,253.97,270.46,245.63,272.38,272.63,271.89,260.69
176,1/10/2018,1800,83714,-22.73,-45.58,14.57,5.3,3.49,1.61,2.63,10.85,295,237.08,248.79,257.81,275.15,251.31,277.72,276.93,275.04,263.06
177,1/10/2018,1800,83708,-22.78,-45.2,34.73,31.61,31.49,4.88,29.71,27.11,297.41,238.35,250.11,257.71,268.06,247.05,270.1,270.17,269.45,260.25
178,1/10/2018,1800,83755,-22.9,-43.17,41.71,39.99,39.55,0.57,33.46,24.63,291.02,248.4,257.22,261.56,269.21,245.07,270.6,270.89,270.46,260.69
179,1/10/2018,1800,83115,-22.93,-43.72,36.5,32.19,32.38,1.55,30.34,22.66,294.5,247.98,258.32,262.25,269.21,245.63,270.66,270.71,270.22,260.42
180,1/10/2018,1800,83054,-22.98,-43.37,41.84,37.17,39.3,0.85,34.82,27.36,293.35,249.25,258.57,262.45,268.84,245.21,270.29,270.59,270.34,260.53
181,1/10/2018,1800,83721,-23,-47.13,48.06,42.66,46.98,1.9,38.31,27.96,290.26,234.16,243.67,253.22,267.85,247.95,269.8,269.99,269.33,260.42
182,1/10/2018,1800,83829,-23.22,-45.87,20.15,10.03,12.03,1.49,11.8,14.53,297.27,234.88,245.58,255.47,273.75,251.21,276.19,275.2,273.62,262.4
183,1/10/2018,1800,83768,-23.33,-51.13,64.03,64.57,63.36,0.57,40.28,28.47,289.53,235.43,244.98,255.42,271.14,252.06,272.5,272.51,271.23,262.57
184,1/10/2018,1800,83766,-23.38,-51.18,71.11,69.2,73.39,0.19,42.79,27.23,288.34,235.68,245.32,255.87,271.82,252.44,273.3,273.46,272.66,263.72
185,1/10/2018,1800,83767,-23.42,-51.92,18.25,12.44,9.93,0.25,9.2,12.44,299.38,235.47,244.56,255.42,276.35,256.37,279.08,278.25,276,265.54
186,1/10/2018,1800,83778,-23.43,-46.47,42.47,38.98,39.55,2.34,34.22,26.38,289.83,234.08,244.09,253.77,267.64,247.48,269.37,269.69,268.97,260.42
187,1/10/2018,1800,83779,-23.5,-46.63,42.6,36.57,39.07,2.28,33.07,25.61,289.23,233.49,243.37,253.22,267.28,247.48,269,269.03,268.31,259.87
188,1/10/2018,1800,83780,-23.62,-46.65,40.06,32.09,35.96,2.34,30.98,25.61,289.23,233.49,243.29,252.93,267.02,247.43,268.94,268.79,268.02,259.32
189,1/10/2018,1800,86246,-25.35,-54.45,24.85,14.85,18.98,0.31,16.28,9.99,290.9,238.68,249.13,260.26,278.7,258.59,280.18,280.29,278.86,268.24
190,1/10/2018,1800,83011,-25.4,-49.23,46.53,43.33,45.39,0.38,36.19,26.73,290.31,233.53,242.91,252.97,270.93,250.69,272.75,272.86,271.95,262.4
191,1/10/2018,1800,83836,-25.47,-50.63,23.2,17.04,14.88,4.95,8.09,6.66,276.96,230.4,236.6,243.85,263.68,246.91,263.47,261.85,259.26,249.95
192,1/10/2018,1800,83827,-25.52,-54.58,25.23,19.07,17.49,0.38,15.3,11.46,292.1,238.56,249.13,260.36,277.14,257.55,278.89,278.85,277.78,267.47
193,1/10/2018,1800,83840,-25.52,-49.17,27.65,23.04,21.46,1.42,18.53,15.52,286.62,232.35,240.54,249.88,268.27,249.42,270.1,268.91,267.6,257.66
194,1/10/2018,1800,83844,-25.53,-48.52,66.79,63.58,64.22,35.77,24.25,32.66,251.47,220.01,221.31,221.74,222.73,223.65,223.34,222.89,222.1,221.31
195,1/10/2018,1800,83905,-26.22,-48.8,31.17,22.92,24.79,3.84,14.44,12.09,279.33,230.15,237.15,244.54,263.05,245.49,263.71,262.33,259.8,251.27
196,1/10/2018,1800,83926,-26.87,-48.65,46.41,41.77,42.15,19.33,20.88,23.65,257.25,222.71,225.25,227.48,232.95,228.76,233.29,231.75,230.2,227.64
197,1/10/2018,1800,83914,-28.22,-52.4,49.55,46.73,45.52,18.88,21.77,24.28,260.56,229.85,233.04,234.92,240.57,233.34,241.65,240.72,239.25,236.13
198,1/10/2018,1800,83916,-28.22,-51.5,53.49,48.85,49.49,11.65,15.17,20.82,256.51,232.56,237.36,240.2,244.85,235.47,245.4,244.91,244.25,240.81
199,1/10/2018,1800,83907,-28.4,-55.02,22.19,15.39,14.5,0.06,13.8,11.33,297.32,242.23,251.25,260.51,281.88,260.38,284.18,283.94,282.01,269.62
200,1/10/2018,1800,83919,-28.67,-50.43,23.71,15.36,15.01,5.55,8.34,10.47,273.63,231.67,237.78,243.75,259.82,243.74,260.76,259.46,257.24,249.35
201,1/10/2018,1800,83942,-29.17,-51.2,30.44,23.26,24.92,3.52,14.57,8.88,284.85,232.64,239.77,247.59,270.77,250.36,272.68,271.49,268.67,257.28
202,1/10/2018,1800,83948,-29.33,-49.73,41.33,40.09,37.07,1.04,30.09,15.9,288.78,232.85,241.43,250.63,271.19,250.36,273.36,272.57,270.88,260.25
203,1/10/2018,1800,83936,-29.7,-53.7,18.63,10.06,8.44,1.42,5.84,4.19,287.09,234.42,242.36,251.53,276.35,255.66,278.34,277.17,274.45,262.57
204,1/10/2018,1800,83937,-29.72,-53.7,19.9,11.58,9.8,1.42,6.98,4.19,287.09,234.42,242.36,251.53,276.35,255.66,278.34,277.17,274.45,262.57
205,1/10/2018,1800,83928,-29.78,-57.03,46.41,41.77,43.04,0.31,24.38,11.58,285.22,242.02,251.76,261.46,277.14,257.74,278.65,278.79,278.08,268.07
206,1/10/2018,1800,83952,-29.93,-51.13,59.71,56.15,58.66,3.07,36.69,25.52,295.21,236.19,242.57,249.18,267.9,248.94,269.67,267.36,264.56,255.02
207,1/10/2018,1800,83971,-30,-51.18,30.44,27.11,23.42,4.31,20.76,19.96,297.73,236.15,242.1,247.79,266.23,247.95,268.14,264.66,260.75,251.72
208,1/10/2018,1800,83967,-30.02,-51.22,31.17,31.87,24.79,9.07,21.77,20.44,296.38,235.9,240.83,244.74,259.14,244.26,261.68,258.92,254.97,247.25
209,1/10/2018,1800,83964,-30.53,-51.52,18.5,12.28,9.55,3.65,9.07,9.99,297.27,235.01,241.81,248.44,271.55,251.54,274.47,270.11,265.1,254.03
210,1/10/2018,1800,86350,-30.88,-55.53,14.82,5.65,3.61,0.38,1.87,10.34,289.71,235.81,245.24,256.32,278.7,257.78,280.67,280.23,278.38,266.7
211,1/10/2018,1800,83980,-31.33,-54.1,38.92,30.85,36.47,1.04,24.5,11.84,286.83,234.84,243.03,251.93,273.95,253.48,275.7,275.32,273.5,262.4
212,1/10/2018,1800,83997,-33.52,-53.35,70.85,66.28,67.71,28.44,22.63,30.31,250.83,224.11,225.42,226.28,228.1,226.35,228.44,227.98,227.1,226.27
213,2/10/2018,1200,82022,2.83,-60.7,52.6,50.6,52.19,39.84,17.9,29.07,253.29,204.42,204.89,205.38,206.3,216.37,207.61,206.01,204.88,205.12
214,2/10/2018,1200,82024,2.82,-60.65,47.65,46.28,47.11,24.06,19.39,21.55,253.87,215.28,216.53,217.3,219.02,223.13,219.83,217.5,215.78,215.47
215,2/10/2018,1200,82042,1.83,-61.13,24.34,19.93,24.79,11.84,13.8,13.8,279.05,224.36,230.12,235.46,251.63,242.99,251.3,245.57,241.15,234.36
216,2/10/2018,1200,82096,0.52,-50.42,17.36,16.12,21.68,0.31,19.52,21.8,297.23,238.22,247.78,257.02,272.13,253.1,274.96,274.36,272.84,263.34
217,2/10/2018,1200,82099,0.05,-51.07,8.12,5.33,16.73,0.06,11.68,5.68,288.85,238.85,248.96,259.16,284.02,260.9,286.33,286.15,284.22,270
218,2/10/2018,1200,82098,0.03,-51.05,7.74,4.88,14.25,0.06,12.19,7.01,289.78,238.81,248.96,259.11,284.6,261.33,287,286.81,284.81,270.22
219,2/10/2018,1200,82106,-0.13,-67.08,8.25,6.63,13.39,0.25,15.42,8.63,302.9,248.02,256.92,263.15,292.26,272.82,295.24,293.39,289.1,273.91
220,2/10/2018,1200,82143,-0.62,-47.38,7.61,5.3,18.47,0.25,11.33,8.5,289.28,234.04,243.59,255.32,282.82,256.22,284.91,284.89,283.15,267.74
221,2/10/2018,1200,82113,-0.97,-62.92,43.2,32.76,41.9,0.31,28.09,18.6,290.73,237.54,247.01,257.96,277.55,260.76,279.69,279.63,278.2,268.63
222,2/10/2018,1200,82145,-1.08,-46.93,7.49,5.74,13.26,0.12,12.92,8.25,289.34,234.97,245.32,257.07,284.02,256.18,285.96,286.33,285.17,269.23
223,2/10/2018,1200,82193,-1.38,-48.48,7.23,3.58,17.61,0.12,12.44,9.23,290.26,234.29,243.29,255.22,283.92,258.68,286.02,286.15,284.81,269.62
224,2/10/2018,1200,82191,-1.43,-48.43,7.23,5.36,17.36,0.12,13.3,8.38,289.78,234.08,243.2,255.07,284.33,258.97,286.51,286.63,285.23,269.73
225,2/10/2018,1200,82188,-1.68,-50.48,20.53,18.47,25.52,0.31,22.5,20.31,296.18,237.8,247.69,257.17,271.24,252.87,273.91,273.46,272.07,262.95
226,2/10/2018,1200,82198,-1.72,-45.4,6.98,4.5,16.47,0.06,10.57,6.15,285.36,237.88,247.44,256.67,281.62,252.54,283.62,283.88,282.73,267.08
227,2/10/2018,1200,82184,-1.73,-52.23,33.33,30.76,34.47,0.66,23.61,17.49,287.63,240.33,250.95,260.46,274.27,254.95,276.19,276.28,275.7,266.09
228,2/10/2018,1200,82178,-1.92,-55.52,42.44,39.52,42.63,0.06,30.09,20.09,295.05,248.15,258.87,266.05,282.82,261.85,284.85,285.13,284.04,272.32
229,2/10/2018,1200,82181,-2,-54.08,30.79,26.12,31.11,0.06,24.73,21.17,293.98,244.77,255.48,263.65,278.39,258.35,280.24,280.65,279.63,269.23
230,2/10/2018,1200,82244,-2.43,-54.72,33.71,29.49,34.57,0.98,26.22,20.44,290.55,246.37,257.47,264.75,275.47,256.46,277.23,277.47,276.83,267.58
231,2/10/2018,1200,82212,-2.53,-66.17,7.87,4.38,15.74,0.06,7.2,2.73,298.59,248.32,257.94,264.9,291.69,271.68,294.32,293.33,289.99,275.68
232,2/10/2018,1200,82280,-2.53,-44.3,7.36,4.47,11.39,0.06,10.95,7.39,287.43,233.83,243.92,255.02,281.57,251.17,283.81,284.12,282.85,266.59
233,2/10/2018,1200,82281,-2.6,-44.23,7.11,3.58,18.34,0.79,10.31,9.87,289.78,232.47,242.1,253.47,280.47,250.74,282.95,282.02,279.1,263.61
234,2/10/2018,1200,82246,-2.63,-54.95,38.66,38.09,39.9,0.25,31.07,25.49,296.47,247.26,258.7,266.3,277.76,258.26,279.75,280.05,279.27,269.34
235,2/10/2018,1200,82333,-3.03,-60.05,26.85,29.14,27.14,0.06,20.88,16.88,292.54,251.53,261.41,268.44,282.46,263.03,283.87,284.36,283.8,273.42
236,2/10/2018,1200,82336,-3.13,-58.43,36.25,35.07,37.3,1.9,27.71,20.57,293.72,246.25,255.06,261.76,277.34,260.01,277.91,271.73,267.84,258.22
237,2/10/2018,1200,82331,-3.13,-60.02,27.61,25.23,29.61,0,26.47,23.39,297.96,251.49,261.2,268.19,280.37,261.9,282.27,282.68,281.95,272.1
238,2/10/2018,1200,82332,-3.15,-59.98,20.79,15.96,19.84,0.06,17.3,12.82,292.21,251.27,261.03,267.94,281.93,262.75,283.5,283.94,283.26,272.92
239,2/10/2018,1200,82353,-3.22,-52.22,26.85,22.63,28.76,0.38,24.63,20.19,292.38,240.97,251.67,261.56,275.15,255.8,277.35,277.65,276.89,267.08
240,2/10/2018,1200,82317,-3.37,-64.7,12.66,9.36,18.73,5.11,9.58,7.39,290.96,232.39,241.21,249.73,274.01,258.49,273.97,270.41,266.17,254.74
241,2/10/2018,1200,82392,-3.7,-40.35,6.98,3.84,9.17,0.12,8.09,5.3,285.08,239.66,248.54,255.02,280.47,248.09,282.95,282.98,281.48,264.66
242,2/10/2018,1200,82376,-3.72,-45.53,7.11,5.33,13.52,0,11.07,8.25,287.83,237.75,247.18,256.57,282.46,253.34,284.3,284.6,283.5,267.96
243,2/10/2018,1200,82361,-3.72,-49.67,10.88,8.06,14.76,0.06,16.28,11.07,292.66,235.94,244.98,254.97,281.52,258.45,283.56,282.98,280.35,267.19
244,2/10/2018,1200,82382,-3.73,-43.35,9.14,5.84,11.39,2.47,7.07,6.53,278.12,235.18,243.37,250.78,269.78,244.83,271.89,270.59,269.09,256.56
245,2/10/2018,1200,82397,-3.77,-38.6,7.61,4.92,8.69,0.06,9.2,6.53,284.49,235.43,245.41,253.07,279.17,247.43,281.72,281.78,280.46,263.34
246,2/10/2018,1200,82398,-3.78,-38.53,7.61,5.23,8.69,0.06,9.07,6.41,284.63,235.43,245.32,253.07,278.91,246.91,281.6,281.72,280.41,263.34
247,2/10/2018,1200,82326,-3.83,-62.08,34.47,41.55,41.39,0.12,30.6,18.98,296.47,249.37,257.43,264.35,285.17,266.1,287.56,287.47,285.77,273.91
248,2/10/2018,1200,82460,-4.22,-44.77,7.11,4.85,12.03,0.12,10.19,7.87,288.72,235.35,243.46,253.22,282.4,252.25,284.98,285.07,283.68,267.36
249,2/10/2018,1200,82411,-4.25,-69.93,13.8,7.96,17.96,1.55,11.93,10.34,294.6,243.16,251.33,256.67,275.62,259.96,277.66,274.96,271.29,261.63
250,2/10/2018,1200,82480,-4.27,-41.78,6.73,3.74,7.93,0.12,7.33,4.69,284.71,238.77,249.05,256.82,280.84,249.46,283.01,283.16,281.95,265.54
251,2/10/2018,1200,82445,-4.27,-55.98,32.31,29.96,33.23,0.5,27.96,22.66,296.18,251.36,262.64,269.24,277.87,258.49,279.63,280.17,279.63,270.11
252,2/10/2018,1200,82487,-4.28,-39,7.11,2.25,0.98,0.12,0.25,0,280.48,235.68,244.98,252.97,278.07,247.05,280.92,280.94,278.74,262.4
253,2/10/2018,1200,82410,-4.38,-70.03,9.65,6.06,14.63,0.38,7.84,7.14,296.33,241.35,249.89,257.22,280.94,264.64,282.95,280.47,276.41,266.09
254,2/10/2018,1200,82493,-4.78,-37.77,7.49,2.34,0.98,0.06,0.25,0.12,279.51,235.81,245.32,252.63,276.98,246.15,279.81,279.87,277.67,261.35
255,2/10/2018,1200,82476,-4.87,-43.35,6.22,3.68,12.03,0.57,7.96,6.79,286.07,236.99,245.15,253.02,278.81,249.56,281.29,280.35,277.78,262.57
256,2/10/2018,1200,82579,-5.05,-42.82,6.6,3.58,6.82,0.19,7.84,5.42,284.79,241.05,249.89,256.62,280.47,250.03,282.7,282.8,281.54,265.93
257,2/10/2018,1200,82578,-5.08,-42.82,6.73,3.68,6.95,0.12,9.07,6.15,285.29,241.13,249.81,256.52,280.94,250.31,283.07,283.22,281.95,265.93
258,2/10/2018,1200,82588,-5.12,-38.37,7.74,4.95,6.57,0.06,8.34,6.15,284.63,235.35,245.15,252.88,278.86,247.01,281.41,281.72,280.41,263.06
259,2/10/2018,1200,82595,-5.17,-35.48,7.87,2.19,0.88,0.06,0.25,0.12,278.41,237.5,246.76,252.83,276.09,244.78,278.77,278.79,276.71,260.25
260,2/10/2018,1200,82586,-5.2,-39.3,7.61,5.04,7.33,0.12,8.47,6.03,285.51,238.52,247.27,253.62,279.8,247.62,282.46,282.74,281.42,264.11
261,2/10/2018,1200,82562,-5.35,-49.15,7.74,6.44,9.42,0.12,9.96,5.04,289.23,234.29,242.57,253.17,282.93,259.39,285.77,285.49,282.79,268.35
262,2/10/2018,1200,82571,-5.5,-45.23,6.34,3.42,6.19,0.06,7.2,5.42,286.41,236.66,245.07,254.62,281.93,252.54,284.18,284.24,282.97,267.19
263,2/10/2018,1200,82564,-5.53,-47.5,8.38,5.99,9.17,3.2,10.57,10.95,282.48,233.06,241.34,250.48,272.28,249.42,272.56,271.49,269.45,257.94
264,2/10/2018,1200,82590,-5.65,-37.8,8.25,6.15,8.06,0.06,9.2,6.88,286.28,236.7,246.59,253.77,278.39,246.86,281.6,282.14,281,263.34
265,2/10/2018,1200,82598,-5.77,-35.2,7.74,2.38,0.88,0.12,0.12,0.12,278.32,236.53,245.83,252.18,275.99,244.78,278.77,278.79,276.59,260.25
266,2/10/2018,1200,82533,-5.82,-61.3,15.58,10.06,16.85,0.57,13.68,9.23,288.27,251.15,260.01,265.45,278.18,260.15,279.81,279.93,278.92,269.51
267,2/10/2018,1200,82599,-5.92,-35.25,7.74,2.44,0.88,0.12,0.12,0.12,278.41,236.7,246.08,252.43,276.09,245.07,278.77,278.85,276.59,260.42
268,2/10/2018,1200,82683,-6,-40.42,7.74,4.82,7.42,0.06,7.07,5.42,284.34,234.71,244.9,255.17,278.96,247.15,281.35,281.9,280.76,264.49
269,2/10/2018,1200,82676,-6.03,-44.23,10.76,8.38,10.41,2.73,11.55,9.96,287.22,235.22,241.89,247.24,264.62,242.89,267.77,263.95,259.98,249.95
270,2/10/2018,1200,82567,-6.12,-50,6.09,3.49,7.55,0.06,6.73,4.31,288.02,236.57,245.66,256.42,283.29,259.82,285.71,285.73,283.98,270
271,2/10/2018,1200,82686,-6.37,-39.3,7.11,4.57,6.44,0.06,6.85,6.15,285.29,236.95,245.66,252.63,278.39,246.86,280.67,281,279.93,263.61
272,2/10/2018,1200,82689,-6.37,-38.3,7.74,5.3,7.8,0.12,8.57,6.41,284.71,236.53,246.34,253.67,278.34,247.15,280.92,281.24,280.23,263.23
273,2/10/2018,1200,82693,-6.43,-36.58,7.99,5.9,7.33,0.06,7.84,6.28,283.19,237.97,247.18,253.12,274.37,244.26,277.29,277.95,277.25,261.24
274,2/10/2018,1200,82690,-6.47,-37.08,7.61,4.25,5.33,0.06,5.71,5.8,283.66,237.08,246.68,253.12,276.09,245.07,278.71,279.33,278.38,261.91
275,2/10/2018,1200,82668,-6.63,-51.98,7.11,5.9,9.3,0.06,9.58,7.26,293.56,241.13,251.97,262.15,286,262.56,288.42,288.72,287.2,272.92
276,2/10/2018,1200,82610,-6.67,-69.87,11.39,6.73,16.73,0.19,10.82,6.66,297.87,242.74,252.26,260.21,284.13,267.52,287.31,285.01,281,269.73
277,2/10/2018,1200,82678,-6.77,-43.02,6.98,4.22,7.07,0.06,7.71,5.68,286.01,240.29,248.5,255.27,280.47,250.03,282.76,282.86,281.66,265.71
278,2/10/2018,1200,82696,-6.97,-35.68,7.61,2.6,0.98,0.06,0.25,0.12,278.59,237.12,247.27,253.92,276.14,244.97,278.71,278.79,276.83,260.69
279,2/10/2018,1200,82777,-7,-40.38,7.11,4.95,6.82,0.06,8.57,6.28,284.56,237.88,247.18,254.52,278.39,247.05,280.73,281,279.99,263.89
280,2/10/2018,1200,82791,-7.02,-37.27,7.87,5.77,7.68,0.12,8.34,6.79,283.35,238.56,247.78,253.62,275.57,244.59,278.09,278.61,277.67,261.63
281,2/10/2018,1200,82780,-7.07,-41.48,6.85,4.15,6.82,0.06,6.85,5.04,284.71,238.64,247.61,255.17,279.69,248.8,282.09,282.32,281.24,265.05
282,2/10/2018,1200,82798,-7.1,-34.87,7.49,2.38,0.88,0.12,0.25,0.12,277.55,234.63,244.73,252.18,275.52,244.83,278.09,278.13,275.94,260.03
283,2/10/2018,1200,82800,-7.12,-34.95,7.36,2.25,0.98,0.06,0.12,0.12,277.44,235.09,244.98,252.08,275.41,244.55,278.03,278.07,275.94,260.03
284,2/10/2018,1200,82659,-7.2,-48.2,8.25,7.77,10.15,0.06,12.82,8.63,291.65,235.3,244.56,256.12,284.33,258.82,287.06,287.35,285.88,270.5
285,2/10/2018,1200,82795,-7.22,-35.88,7.49,4.88,6.69,0.06,7.96,6.03,279.23,236.83,246.85,253.32,273.48,243.41,275.39,275.74,274.99,259.87
286,2/10/2018,1200,82723,-7.25,-64.83,10.41,5.84,10.92,0.19,6.6,4.92,293.61,243.08,252.56,261.56,285.95,267.1,288.17,287.47,285.17,273.14
287,2/10/2018,1200,82796,-7.27,-35.88,7.36,4.53,6.82,0.06,7.46,5.68,279.23,236.83,246.59,253.07,273.38,243.04,275.51,275.86,275.1,260.03
288,2/10/2018,1200,82784,-7.32,-39.3,6.85,4.82,6.09,0.06,7.07,5.8,282,237.8,247.52,254.57,275.26,245.63,276.68,276.87,276.3,261.91
289,2/10/2018,1200,82765,-7.33,-47.47,7.36,5.17,8.57,0.44,9.46,6.88,288.47,237.5,249.51,259.46,282.14,256.65,283.68,284,282.07,268.07
290,2/10/2018,1200,82768,-7.53,-46.03,6.85,4.79,10.15,0.06,9.84,6.53,289.28,237.5,248.24,259.26,283.03,254.14,284.67,284.83,283.98,268.74
291,2/10/2018,1200,82797,-7.83,-35.72,8.25,6.15,7.68,0.06,7.58,6.66,283.58,234.88,245.07,252.58,273.01,242.99,276.25,277.17,276.71,260.8
292,2/10/2018,1200,82792,-7.88,-37.07,7.49,5.49,8.06,0.06,7.84,5.17,280.66,235.81,245.74,252.78,275.15,244.69,276.99,277.23,276.36,261.08
293,2/10/2018,1200,82753,-7.9,-40.05,6.98,4.38,6.19,0.06,6.85,5.68,282.64,238.18,247.9,254.92,276.56,245.92,278.34,278.67,277.96,262.95
294,2/10/2018,1200,82900,-8.05,-34.92,7.87,5.55,7.33,0.12,7.2,5.8,283.27,232.64,242.91,251.93,276.04,244.17,278.77,279.27,278.44,261.46
295,2/10/2018,1200,82882,-8.13,-41.13,6.85,4.69,6.95,0.06,7.84,5.8,283.27,239.44,248.07,254.82,277.61,247.05,279.87,280.17,279.1,263.61
296,2/10/2018,1200,82807,-8.17,-70.77,6.98,4.31,10.15,0.92,4.85,3.8,291.6,237.5,246.93,255.32,282.46,265.54,284.54,282.74,278.32,267.47
297,2/10/2018,1200,82861,-8.25,-49.28,7.11,5.26,9.3,0.06,8.95,6.66,288.98,237.25,246.08,256.37,281.73,258.49,284.11,284.36,283.09,269.62
298,2/10/2018,1200,82879,-8.35,-42.25,7.11,5.2,7.93,0,8.22,7.65,287.83,240.46,248.79,255.27,278.54,248.52,281.84,282.38,281.3,265.16
299,2/10/2018,1200,82890,-8.42,-37.08,7.23,5.55,6.95,0.06,8.09,5.3,283.19,234.29,245.07,253.22,276.14,245.11,278.09,278.61,277.84,262.02
300,2/10/2018,1200,82886,-8.52,-39.33,6.98,4.66,5.71,0.12,6.85,5.68,280.74,238.35,248.41,255.02,274.42,244.83,275.63,275.8,275.34,261.35
301,2/10/2018,1200,82824,-8.77,-63.92,5.71,6.57,9.42,0.25,11.33,8.63,289.66,247.39,255.48,263.75,282.67,263.88,284.05,284.3,283.56,273.14
302,2/10/2018,1200,82893,-8.88,-36.52,7.99,5.17,6.57,0.06,6.6,4.82,282.97,232.98,243.37,251.48,275.88,243.56,277.48,277.89,277.13,261.24
303,2/10/2018,1200,82863,-8.97,-48.18,5.84,3.01,5.71,0.19,6.85,5.04,289.23,237.63,248.24,260.76,283.55,257.74,284.91,285.49,284.46,270.33
304,2/10/2018,1200,82970,-9.1,-45.93,7.49,7.04,9.17,0.25,9.58,7.14,286.35,238.18,248.88,259.71,279.59,252.44,280.98,281.3,280.7,267.36
305,2/10/2018,1200,82975,-9.1,-44.12,6.98,5.23,6.69,0.12,7.46,5.42,287.43,242.61,251.46,258.76,281.15,250.88,282.33,282.74,282.31,267.36
306,2/10/2018,1200,82996,-9.18,-35.43,15.58,12.95,14.12,2.15,9.84,7.52,274.43,230.07,239.14,247.39,266.23,239.49,266.85,266.52,264.8,252.43
